480652,1,38.24277,-85.76183,"Stanley Schultze & Co. Inc.",Stanley-Schultze--Co-Inc,"849 S 6th St",40203,,,45,26,1,,,"(502) 585-4256",1,,,,,http://www.stanleyschultze.com,,"schultze@bellsouth.net; fschultze@stanleyschultze.com","Established in 1941, Stanley Schultze & Co Inc. is a provider of glass and aluminum products, specializing in the manufacturing and installation services for industrial, commercial and residential projects. Based in Louisville, Ky., the company provides",,Mo-Su,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
480653,1,38.07911,-85.88265,Superamerica,Superamerica,"12201 Dixie Hwy",40272,,,45,26,1,,,"(502) 935-6656",1,,,,,http://www.speedway.com,,,,,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
480654,1,38.23921,-85.73715,"Rosebud Veneer",Rosebud-Veneer,"908 Swan St",40204,,,45,26,1,,,"(502) 587-0055",1,,,,,http://www.rosebudveneer.com,,,,,"Mo-Sa 08:00-17:00","2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
480655,1,38.22671,-85.76134,"Louisville Affordable Housing",Louisville-Affordable-Housing,"1469 S 4th St",40208,,,45,26,1,,,"(502) 637-5372",1,,,,,http://www.louisvilleky.gov/lahtf,,info@louisvilleahtf.org,,,"Mo-Fr 08:00-17:00","2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
480656,1,38.25399,-85.51415,"Whayne Supply Co",Whayne-Supply-Co,"610 N English Station Rd",40223,,,45,26,1,,,"(502) 244-5700",1,,,,,http://whayne.com,,,,,"Mo-Fr 07:00-17:00","2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
480657,1,38.17985,-85.70628,"Jefferson County School District",Jefferson-County-School-District,"1281 Gilmore Ln",40213,,,45,26,1,,,"(502) 485-8257",1,,,,,http://www.jcpsky.net,,jcps.help@jefferson.kyschools.us,,,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
480658,1,38.13828,-85.65537,"Amerimexico Inc",Amerimexico-Inc,"5706 Outer Loop",40219,,,45,26,1,,,"(502) 961-5735",1,,,,,,,,,,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
480659,1,38.25126,-85.50902,"J-Town Contractors Inc",J-Town-Contractors-Inc,"13040 Middletown Industrial Blvd",40223,,,45,26,1,,,"(502) 244-0291",1,,,,,,,,,,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
480660,1,35.82491,-84.02045,"Campbell Church Pew Padding",Campbell-Church-Pew-Padding,"2606 Liberty Hill Dr",37777,,,45,26,1,,,"(865) 982-6327",1,,,,,,,,,,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
480661,1,38.30993,-85.57834,"Louisville Financial Group",Louisville-Financial-Group,"9710 Park Plaza Ave Unit 206",40241,,,45,26,1,,,"(502) 326-5092",1,,,,,http://lfg.cc,,bradmanthey@lfg.cc,,,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
