480695,1,42.27865,-71.7591,"Barbara A Steadman, NP",Barbara-A-Steadman-NP,55 Lake Ave N,01655,,,Worcester,,1,,,(508) 856-5821,1,,,,,http://www.umassmemorial.org,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480696,1,29.37287,-100.90485,Avance Del Rio,Avance-Del-Rio,1100 Avenue C,78840,,,Del Rio,,1,,,(830) 774-5200,1,,,,,http://www.avancehouston.org,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480697,1,37.19921,-113.26957,La Verkin City Office,La-Verkin-City-Office,111 S Main St,84745,,,La Verkin,,1,,,(435) 635-0751,1,,,,,http://www.laverkincity.org,,,,,Mo-Su,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480698,1,33.83256,-118.35351,Criminal Law Research,Criminal-Law-Research,21515 Hawthorne Blvd,90503,,,Torrance,,1,,,(310) 375-1577,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480699,1,36.88326,-97.92212,Wakita Senior Citizen Center,Wakita-Senior-Citizen-Center,103 W Main,73771,,,Wakita,,1,,,(580) 594-2920,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480700,1,34.05996,-118.41982,Trendz Beauty,Trendz-Beauty,10250 Santa Monica Blvd,90067,,,Los Angeles,,1,,,,1,,,,,http://kristybeauty.com,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480701,1,25.86736,-80.24072,Allstate Evelio,Allstate-Evelio,10200 NW 25th Ave,33147,,,Miami,,1,,,(305) 591-6898,1,,,,,http://www.allstate.com,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480703,1,40.0175,-105.28209,Mighty Fudge Studios,Mighty-Fudge-Studios,1017 Pearl St,80302,,,Boulder,,1,,,(303) 442-0189,1,,,,,http://www.mightyfudgestudios.com,,info@mightyfudge.com,,,Mo-Fr 08:00-18:00,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480704,1,39.6725,-104.9395,"Adam Parker, ED S",Adam-Parker-ED-S,4141 E Dickenson Pl,80222,,,Denver,,1,,,(303) 504-6500,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480705,1,33.66796,-79.8144,Youngs,Youngs,1125 E Main St,29556,,,Kingstree,,1,,,(843) 354-7504,1,,,,,,,,,,Mo-Su 06:00-00:00,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480706,1,33.41209,-112.0725,Cotton Country Jams,Cotton-Country-Jams,3801 S Central Ave,85040,,,Phoenix,,1,,,(602) 268-3181,1,,,,,http://www.cottoncountryjams.com,,sales@cottoncountryjams.com,,,Mo-Th 08:00-12:00,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480707,1,40.118217,-75.286095,Lifestyle Lift,Lifestyle-Lift,610 W Germantown Pike,19462,,,Plymouth Meeting,,1,,,(877) 444-6441,1,,,,,http://www.lifestylelift.com,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480708,1,40.79335,-74.00294,My New Store,My-New-Store,7101 Park Ave,07093,,,West New York,,1,,,(201) 662-0080,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480709,1,43.45665,-84.01402,"Dr. Biren R Shah, MD",Dr-Biren-R-Shah-MD,3400 N Center Rd Ste 400,48603,,,Saginaw,,1,,,(989) 753-9000,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480710,1,38.87555,-77.127,Bon Air Baptist Church,Bon-Air-Baptist-Church,800 N Illinois St,22205,,,Arlington,,1,,,(703) 525-8079,1,,,,,http://www.inallthingspray.org/biblepathway&amp;id=17,,pastor@bonairbaptistchurch.org,,,Tu-Fr 08:30-13:30,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480711,1,39.83288,-105.53317,Attached To Baby,Attached-To-Baby,77 Cucumber Ct,80422,,,Black Hawk,,1,,,(303) 258-3171,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480712,1,34.2123,-77.83607,"Rawls, Willam, MD",Rawls-Willam-MD,6317 Oleander Dr,28403,,,Wilmington,,1,,,(910) 208-0258,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480713,1,30.2456,-97.7558,Friendly Will Baptist Church,Friendly-Will-Baptist-Church,416 W Johanna St,78704,,,Austin,,1,,,(512) 442-5629,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480714,1,34.030567,-117.7491,AA Check Cashing Raquel,AA-Check-Cashing-Raquel,2244 S Garey Ave,91766,,,Pomona,,1,,,(909) 464-2002,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480715,1,33.93511,-118.22677,Mercado Tires,Mercado-Tires,11011 S Alameda St,90059,,,Los Angeles,,1,,,(323) 569-1400,1,,,,,,,,,,Mo-Fr 08:00-17:30; Sa 08:00-16:00,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480716,1,34.04762,-118.25889,Flair Communications,Flair-Communications,700 S Flower St,90017,,,Los Angeles,,1,,,(310) 689-5001,1,,,,,,,talk@expressfashion.com,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480717,1,37.75725,-122.40659,"Sharma, Anjana E, MD",Sharma-Anjana-E-MD,995 Potrero Ave,94110,,,San Francisco,,1,,,(415) 206-5252,1,,,,,,,,,,Mo-Fr 09:00-17:00,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480718,1,37.51404,-120.84904,Tru-Fitness,Tru-Fitness,2247 Geer Rd,95382,,,Turlock,,1,,,(209) 226-1583,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480719,1,29.86525,-81.32365,"Dr. Amarilis A Aviles-Garcia, MD",Dr-Amarilis-A-Aviles-Garcia-MD,1955 Us Highway 1 S,32086,,,Saint Augustine,,1,,,(904) 209-6001,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480720,1,30.4368,-88.83211,Magical Salon,Magical-Salon,6601 Washington Ave,39564,,,Ocean Springs,,1,,,(228) 215-1857,1,,,,,,,,,,Mo-Sa 09:00-18:00,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480721,1,26.26985,-81.71507,Healthcare Professional Solutions,Healthcare-Professional-Solutions,2387 Butterfly Palm Dr,34119,,,Naples,,1,,,(239) 596-0305,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480722,1,25.86736,-80.24072,P T Medical,P-T-Medical,,21701,,,Frederick,,1,,,(301) 668-6110,1,,,,,,,,,,Mo-Th 07:00-19:00; Fr 07:00-16:00,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480723,1,34.10099,-117.75262,Logo Guadalupe,Logo-Guadalupe,2981 Grayburn St,91767,,,Pomona,,1,,,(909) 542-9202,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480724,1,41.98998,-87.71702,Propco Marketing,Propco-Marketing,3525 W Peterson Ave Ste 227,60659,,,Chicago,,1,,,(773) 463-9193,1,,,,,http://www.propco.com,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480725,1,39.41088,-76.60961,Starbucks Coffee,Starbucks-Coffee,1017 York Rd,21204,,,Towson,,1,,,(410) 296-2267,1,,,,,http://www.starbucks.com,,,,,Mo-Su 06:00-20:00,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480726,1,36.1101,-82.44377,Unaka Springs Freewill Baptist Church,Unaka-Springs-Freewill-Baptist-Church,2191 Chestoa Pike,37650,,,Erwin,,1,,,(423) 743-0008,1,,,,,,,,,,,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
480727,1,33.60856,-117.8753,Real Office Centers,Real-Office-Centers,23 Corporate Plaza Dr Ste 150,92660,,,Newport Beach,,1,,,(949) 629-2500,1,,,,,http://www.realofficecenters.com,,info@realofficecenters.com,,,Mo-Fr 09:00-17:00,2021-03-28 16:25:22.000000,USER,0,0,1,2048-07-31 15:17:47,approved,1
