482082,1,39.83818,-105.02701,"Nancy Knight Dipl AC",Nancy-Knight-Dipl-AC,"7800 Appleblossom Ln",80030,,,265,22,1,,,"(303) 428-4002",1,,,,,,,,,,"Mo-Fr 08:00-17:00","2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
482083,1,32.13775,-90.39059,"JOY Designs",JOY-Designs,"1447 Orchard Wood Rd",39170,,,26244,124,1,,,"(601) 941-2657",1,,,,,,,,,,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
482084,1,42.6708,-77.06,"Tashchian, Agop Nmn, MD",Tashchian-Agop-Nmn-MD,"418 N Main St",14527,,,25520662,132,1,,,"(315) 531-2724",1,,,,,http://laurelhs.org,,,,,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
482086,1,39.84277,-105.14033,"Action Kennel Svc",Action-Kennel-Svc,"12975 W 80th Ave",80005,,,1065,105,1,,,"(303) 872-4969",1,,,,,http://www.actionkennel.com,,petfarken@yahoo.com,"At Action Kennel and Grooming, our staff is trained to observe and interact with your pets, attending to their needs and making sure that they are happy and healthy while youre away. Our facility was specifically designed to accommodate your pets needs in a clean, roomy, safe and professional environment.We take every opportunity to ensure that your pets stay with us is as comfortable as possible. Action Kennel is located in a lovely country setting in Arvada, Colorado. Your pets accommodations include heated inside sleeping quarters with private covered outdoor runs.Action Kennel can also provide professional grooming for your dog. Please view our Services menu for a complete description with full details of our services.",,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
482087,1,34.49166,-114.3521,"Usa Rv & Marine",Usa-Rv--Marine,"1560 Corona Dr",86403,,,14295,102,1,,,"(928) 854-3901",1,,,,,http://www.usarvmarine.com,,,,,"Mo-Fr 08:00-17:00; Sa 09:00-17:00","2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
482088,1,39.83818,-105.02701,"A Cohen Inc",A-Cohen-Inc,,60137,,,10268,113,1,,,"(630) 469-8914",1,,,,,,,,,,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
482089,1,36.09775,-115.20011,"CertaPro Painters",CertaPro-Painters,"5087 Arville St Ste F",89118,,,106,32,1,,,"(702) 433-0077",1,,,,,,,,"CertaPro Painters of Las Vegas and CertaPro Painters of Southern Nevada are independent, locally owned and operated franchises. For interior or exterior, residential or commercial projects, we deliver quality performance safely, on time, and on budget. When you call CertaPro Painters for an estimate, your project will be defined in writing. CertaPro Painters deliver what we promise. The price you see on your proposal is the price you pay for your project. When you hire CertaPro Painters you will know who will work on your job, when we will be there, and when we will complete. You and your property will be respected before, during, and after the job is done. CertaPro Painters offer superior customer service, consistent quality performance, and competitive pricing. CertaPro Painters is the most referred national painting company specializing in residential and commercial painting and we have been - coast to coast - since 1992. We are licensed, bonded and insured, and our workmanship comes with a two year warranty. Visit us on the web at www.certapro.com. Call or email today for your free estimate. Owned and Operated by Women Our Values Always deliver what we promise. At CertaPro, you'll never be surprised. You can be assured that we will always deliver superior service that is on time and on budget. Respect the individual. We are a company with a culture of respect. Respect for our employees. Respect for our franchise partners. Respect for, you, our customers. Have pride in what you do. We are painting experts. To that point, we take personal pride in all of our work. Practice continuous improvement. We believe there is always room to improve how we paint a home; how we communicate with our customers; how we build relationships.",,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
482090,1,47.6755,-122.20524,"Kirkland Appliance Repair",Kirkland-Appliance-Repair,"137 Park Ln Kirkland",98033,,,13924,102,1,,,"(425) 215-0883",1,,,,,,,,,,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
482091,1,40.78561,-72.8643,Universoul,Universoul,"456 William Floyd Pkwy",11967,,,20237,33,1,,,"(631) 399-7431",1,,,,,,,,"At Universoul, leave the cooking to us. We have everything from fried chicken wings, meatloaf, pork chops, fried flounder, fried shrimp, collard greens, baked mac-n-cheese, and fried cabbage, rice-n-beans and a lot more! Whew! We also have a wide assortment of unique appetizers such as sweet potato fries with homemade maple mayo, corn nuggets,and Mac and Cheese Wedges. We also have desserts like Oreo mousse cake, toasted almond cake, cheese cake, and homemade desserts that change weekly! Come on down and join us! We look forward to serving you!",,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
482092,1,41.55171,-73.20376,"Mabkhouti, Saloua",Mabkhouti-Saloua,"40 Main St N",06798,,,25529281,106,1,,,"(203) 266-0080",1,,,,,,,,,,,"2021-03-28 16:25:22.000000",USER,0,0,1,"2048-07-31 15:17:47",approved,1
