484082,1,40.91903,-74.17316,"Lee, Kiwon, DDS",Lee-Kiwon-DDS,"1 W Broadway",07505,,,25520457,130,1,,,"(973) 684-3803",1,,,,,http://westbroadway.com,,,,,,"2021-04-12 16:25:22",USER,0,0,1,"2048-07-31 15:17:47",approved,1
484083,1,35.77293,-119.2451,"Dr. Anna Luisa Mendoza, MD",Dr-Anna-Luisa-Mendoza-MD,"1230 Jefferson St",93215,,,6816,104,1,,,"(661) 428-2991",1,,,,,,,,,,"Mo-Fr 08:00-17:00","2021-04-12 16:25:22",USER,0,0,1,"2048-07-31 15:17:47",approved,1
484084,1,40.7476,-73.97404,Aquamarine,Aquamarine,"713 2nd Ave",10016,,,40,4,1,,,"(212) 297-1880",1,,,,,,,,,,"Mo-Fr 12:00-15:00; Sa-Su 12:00-23:30","2021-04-12 16:25:22",USER,0,0,1,"2048-07-31 15:17:47",approved,1
484085,1,37.22059,-121.98711,"Moore Robert M",Moore-Robert-M,"110 Wood Rd",95030,,,15495,104,1,,,"(408) 354-0336",1,,,,,,,,,,,"2021-04-12 16:25:22",USER,0,0,1,"2048-07-31 15:17:47",approved,1
484086,1,32.99341,-96.97909,"The Winn Group",The-Winn-Group,"501 Highland Dr",75067,,,14953,103,1,,,"(972) 704-9088",1,,,,,http://www.thewinngroup.net,,,,,,"2021-04-12 16:25:22",USER,0,0,1,"2048-07-31 15:17:47",approved,1
484087,1,32.28364,-90.01619,"Brandon Police Department",Brandon-Police-Department,"1455 W Government St",39042,,,3001,109,1,,,"(601) 825-7225",1,,,,,http://www.brandonms.org/departments/police-department,,,"The Brandon Police Department serves and protects citizens, maintains law and order and preserves peace. It is comprised of more than 30 sworn officers and operates investigation, animal control and juvenile divisions. The department has a communication unit that handles various police, fire, and medical emergency and nonemergency calls. The Brandon Police Department undertakes issues related to domestic violence, sexual offenses, murder, juvenile crime and drug abuse. It has a Special Response Team (S.R.T.) that responds to high-risk situations. The department supports Drug Abuse Resistance Education (D.A.R.E), which is an international program that helps students to stay drug and trouble-free. The Brandon Police Department also hosts the National Night Out program. It is located in Brandon, Miss.",,Mo-Su,"2021-04-12 16:25:22",USER,0,0,1,"2048-07-31 15:17:47",approved,1
484088,1,41.36853,-71.82252,"Westerly Physical Therapy",Westerly-Physical-Therapy,"56 John St",02891,,,25528493,139,1,,,"(401) 637-4977",1,,,,,http://www.choicephysicaltherapyri.com,,,,,"Mo-Fr 09:00-17:00","2021-04-12 16:25:22",USER,0,0,1,"2048-07-31 15:17:47",approved,1
484089,1,47.28695,-101.01954,"North Dakota Construction Council",North-Dakota-Construction-Council,"1220 5th Ave",58577,,,27858,113,1,,,"(701) 462-3509",1,,,,,http://ndconstructioncouncil.org,,,,,,"2021-04-12 16:25:22",USER,0,0,1,"2048-07-31 15:17:47",approved,1
484090,1,38.61811,-76.61401,"United States Postal Service",United-States-Postal-Service,"4020 Old Town Rd",20639,,,12690,120,1,,,"(800) 275-8777",1,,,,,https://tools.usps.com/go/POLocatorDetailsAction!input.action?&amp;radius=20&amp;locationType=po&amp;locationTypeQ=po&amp;locationID=1367675&amp;utm_source=website-url&amp;utm_medium=search&amp;utm_campaign=yext,,,"Visit your local Post Office at 4020 Old Town Rd! The Postal Service mission is to provide a reliable, efficient, trusted and affordable universal delivery service that connects people and helps businesses grow. The U.S. Postal Service is the only delivery service that reaches every address in the nation: 155 million residences, businesses and Post Office Boxes. With more than 31,600 retail locations and the most frequently visited website in the federal government, the Postal Service delivers 47 percent of the world’s mail.",,"Mo-Fr 09:00-16:30; Sa 09:00-12:00","2021-04-12 16:25:22",USER,0,0,1,"2048-07-31 15:17:47",approved,1
484091,1,33.74421,-85.28613,"Majic Wok",Majic-Wok,"2216 Us Highway 78",30176,,,26048,110,1,,,"(770) 574-7833",1,,,,,,,,,,"Mo-Fr 11:00-20:00","2021-04-12 16:25:22",USER,0,0,1,"2048-07-31 15:17:47",approved,1
